fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	line	aoi	char_index_in_line	original_fixation_index	is_fixation_adjusted	reader_id	text_id	word_index_in_text	sent_index_in_text	char_index_in_text	word	character	text_id_numeric	text_domain_numeric	reader_discipline_numeric	level_of_studies_numeric	expert_reading_label_numeric	expert_reading_label	word_with_punct	word_index_in_sent	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_clause_end	is_sent_end	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base	FFD	SFD	FD	FPRT	FRT	TFT	TFC	RRT	RPD_inc	RPD_exc	RBRT	Fix	FPF	RR	FPReg	TRC_out	TRC_in	LP	SL_in	SL_out	mean_acc_tq	mean_acc_bq	gender_numeric	age	discipline_level_of_studies_numeric
1	biology	10	1	1	1	1	1	1	262	18	NA	69	1	1	1	1	False	69	b2	1	1	1	Wurzeln	W	2	0	0	1	1	expert_reading	Wurzeln	1	7	0.0	0	0	0	0	1	0	0	0	0	0	0	0	0	NN	Wurzeln	7.0	nn	Wurzel	6.0	wur-zeln	2.0	17.5110192094	17.5518946044	29.7082370714	18.7127558218	11.1302322794	90.0128589799	32.2628201647	2056.9643265	684.509285182	1994345.24063	4536132.58675	269055.444914	459994.520501	213780.988996	284631.289651	13240.8075713	320.234194431	74.8264980503	0.0218471711054	0.170897035679	0.0	0.0	2.08464514398	3.4246868552	0.0	0.0	14.5434655339	5.13703028279	12.94746208190918	12.947449684143066	13.064289093017578	13.064290046691896	25.92587852478028	25.92587852478028	22.489164352416992	22.479366302490234	8.432558059692383	1.5780174732208252	262	0	262	457	457	678	3	221	457	0	457	1	1	1	0	0	1	1	1	1	1.0	1.0	1.0	26.0	1
2	biology	10	1	1	1	1	1	1	195	23	18.0	69	1	5	5	2	False	69	b2	1	1	5	Wurzeln	e	2	0	0	1	1	expert_reading	Wurzeln	1	7	0.0	0	0	0	0	1	0	0	0	0	0	0	0	0	NN	Wurzeln	7.0	nn	Wurzel	6.0	wur-zeln	2.0	17.5110192094	17.5518946044	29.7082370714	18.7127558218	11.1302322794	90.0128589799	32.2628201647	2056.9643265	684.509285182	1994345.24063	4536132.58675	269055.444914	459994.520501	213780.988996	284631.289651	13240.8075713	320.234194431	74.8264980503	0.0218471711054	0.170897035679	0.0	0.0	2.08464514398	3.4246868552	0.0	0.0	14.5434655339	5.13703028279	12.94746208190918	12.947449684143066	13.064289093017578	13.064290046691896	25.92587852478028	25.92587852478028	22.489164352416992	22.479366302490234	8.432558059692383	1.5780174732208252	262	0	262	457	457	678	3	221	457	0	457	1	1	1	0	0	1	1	1	1	1.0	1.0	1.0	26.0	1
3	biology	10	1	1	1	1	1	1	244	25	23.0	69	1	9	9	3	False	69	b2	2	1	9	entziehen	n	2	0	0	1	1	expert_reading	entziehen	2	9	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	VVFIN	entziehen	9.0	vvfin	entziehen	9.0	ent-zie-hen	3.0	0.981009479519	16.407383545	40.0578870804	435.968787777	208.905898167	145.104762865	31.0368640353	8434.62957904	13294.206286	4170178.15876	8875367.51171	773434.446416	1383722.89146	406087.950263	516140.977234	45007.5949345	2892.41652449	2177.579442	0.0132586142144	0.215865629227	0.0	0.0	0.400578870804	0.856171713799	0.0	0.0	1.0137097955	2.5685151414	5.881991386413574	5.881980895996094	5.685039520263672	5.685041427612305	12.01018524169922	12.01018524169922	8.014535903930664	8.006922721862793	2.732607364654541	1.8635311126708984	244	244	244	244	244	663	3	419	244	0	244	1	1	1	0	0	0	2	1	1	1.0	1.0	1.0	26.0	1
4	biology	10	1	1	1	1	1	1	215	17	25.0	69	1	17	17	4	False	69	b2	3	1	17	dem	d	2	0	0	1	1	expert_reading	dem	3	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	dem	3.0	art	d	1.0	dem	1.0	5100.87323987	5616.24656993	80100.3069113	5616.24656993	0.428085856899	6562.36605229	9206.65119996	6667.98683292	1002.148991	1098350.78654	2107258.1957	260311.257794	170837.935256	214520.302265	48324.4719561	110461.430317	53801.2331077	5810.24119451	0.0776634434188	0.228051977566	43473.0753814	1.2842575707	43630.2003997	29.966009983	43473.0753814	1.2842575707	43925.3698019	41.0962422623	0.8822177052497864	0.8822161555290222	1.160069704055786	1.1600682735443115	10.705706596374512	10.705706596374512	6.871496200561523	6.867310047149658	0.0225485954433679	0.0088859600946307	215	0	215	387	387	698	4	311	387	0	387	1	1	1	0	0	0	1	1	2	1.0	1.0	1.0	26.0	1
5	biology	10	1	1	1	1	1	1	172	24	17.0	69	1	19	19	5	False	69	b2	3	1	19	dem	m	2	0	0	1	1	expert_reading	dem	3	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	dem	3.0	art	d	1.0	dem	1.0	5100.87323987	5616.24656993	80100.3069113	5616.24656993	0.428085856899	6562.36605229	9206.65119996	6667.98683292	1002.148991	1098350.78654	2107258.1957	260311.257794	170837.935256	214520.302265	48324.4719561	110461.430317	53801.2331077	5810.24119451	0.0776634434188	0.228051977566	43473.0753814	1.2842575707	43630.2003997	29.966009983	43473.0753814	1.2842575707	43925.3698019	41.0962422623	0.8822177052497864	0.8822161555290222	1.160069704055786	1.1600682735443115	10.705706596374512	10.705706596374512	6.871496200561523	6.867310047149658	0.0225485954433679	0.0088859600946307	215	0	215	387	387	698	4	311	387	0	387	1	1	1	0	0	0	1	1	2	1.0	1.0	1.0	26.0	1
6	biology	10	1	1	1	1	1	1	118	35	24.0	69	1	25	25	6	False	69	b2	5	1	25	Wasser	W	2	0	0	1	1	expert_reading	Wasser,	5	6	0.0	$,	0	0	0	0	0	0	0	0	0	0	0	0	NN	Wasser	6.0	nn	Wasser	6.0	was-ser	2.0	182.083534478	182.083534478	195.899417981	184.209055017	12.4144898501	351.478782683	327.764802644	5791.34041187	9882.79009238	1910402.9409	4651318.50444	363670.964287	628028.493395	224746.851934	219413.265525	13240.8075713	2611.21833227	811.948845882	0.0651694057196	0.253554658887	0.0	0.0	7.39844649137	12.4144898501	0.0	0.0	22.6122685029	17.123434276	3.8917555809021	3.891744613647461	5.476322174072266	5.47632360458374	5.592146873474121	5.592146873474121	4.59293270111084	4.584544658660889	28.08344805240631	27.36605954170227	118	118	118	118	118	346	2	228	118	0	118	1	1	1	0	0	0	1	2	1	1.0	1.0	1.0	26.0	1
7	biology	10	1	1	1	1	1	1	259	21	35.0	69	1	32	32	7	False	69	b2	6	1	32	aber	a	2	0	0	1	1	expert_reading	aber	6	4	0.0	0	0	0	1	0	0	0	0	0	0	0	0	0	KON	aber	4.0	kon	aber	4.0	a-ber	2.0	471.080752065	2250.5583722	3054.51199083	2250.67282331	3.4246868552	3474.69806611	4177.90330465	20714.5138399	54431.1167048	1434600.66378	3336615.03951	373884.907984	550578.343993	257156.208682	193124.513052	41334.1231877	4277.97796321	2367.56010279	0.0153935707803	0.129025098264	0.0	0.0	3047.7512005	16.2672625622	0.0	0.0	3056.26145773	30.8221816968	3.800976276397705	3.800984144210816	1.9158936738967896	1.9159023761749268	4.012377738952637	4.012377738952637	2.7034687995910645	2.7036776542663574	27.22823715209961	25.928878784179688	259	0	259	598	598	1245	5	647	598	0	598	1	1	1	0	0	2	1	1	1	1.0	1.0	1.0	26.0	1
8	biology	10	1	1	1	1	1	1	339	23	21.0	69	1	35	35	8	False	69	b2	6	1	35	aber	r	2	0	0	1	1	expert_reading	aber	6	4	0.0	0	0	0	1	0	0	0	0	0	0	0	0	0	KON	aber	4.0	kon	aber	4.0	a-ber	2.0	471.080752065	2250.5583722	3054.51199083	2250.67282331	3.4246868552	3474.69806611	4177.90330465	20714.5138399	54431.1167048	1434600.66378	3336615.03951	373884.907984	550578.343993	257156.208682	193124.513052	41334.1231877	4277.97796321	2367.56010279	0.0153935707803	0.129025098264	0.0	0.0	3047.7512005	16.2672625622	0.0	0.0	3056.26145773	30.8221816968	3.800976276397705	3.800984144210816	1.9158936738967896	1.9159023761749268	4.012377738952637	4.012377738952637	2.7034687995910645	2.7036776542663574	27.22823715209961	25.928878784179688	259	0	259	598	598	1245	5	647	598	0	598	1	1	1	0	0	2	1	1	1	1.0	1.0	1.0	26.0	1
9	biology	10	1	1	1	1	1	1	258	23	23.0	69	1	38	38	9	False	69	b2	7	1	38	sie	e	2	0	0	1	1	expert_reading	sie	7	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	PPER	sie	3.0	pper	sie	3.0	sie	1.0	4963.73628971	4963.73628971	8487.45693951	4963.73628971	0.428085856899	4025.99531025	7654.66833231	8142.13342764	4056.96966584	1411597.82271	3107679.43219	282130.976914	322653.01929	243841.081467	199354.446528	48925.779496	15113.3748159	5524.95546278	0.0431282946748	0.183343569275	24520.1275636	0.428085856899	34559.672301	27.8255806985	24520.1275636	0.428085856899	34594.7025145	45.3771008313	2.630078077316284	2.630077362060547	4.519793510437012	4.519798278808594	0.3728198409080505	0.3728198409080505	0.024664094671607	0.0239727720618248	1.2382453680038452	1.4861503839492798	258	258	258	258	258	444	2	186	469	211	258	1	1	1	1	2	0	3	1	-1	1.0	1.0	1.0	26.0	1
10	biology	10	1	1	1	1	1	1	211	33	23.0	69	1	35	35	10	False	69	b2	6	1	35	aber	r	2	0	0	1	1	expert_reading	aber	6	4	0.0	0	0	0	1	0	0	0	0	0	0	0	0	0	KON	aber	4.0	kon	aber	4.0	a-ber	2.0	471.080752065	2250.5583722	3054.51199083	2250.67282331	3.4246868552	3474.69806611	4177.90330465	20714.5138399	54431.1167048	1434600.66378	3336615.03951	373884.907984	550578.343993	257156.208682	193124.513052	41334.1231877	4277.97796321	2367.56010279	0.0153935707803	0.129025098264	0.0	0.0	3047.7512005	16.2672625622	0.0	0.0	3056.26145773	30.8221816968	3.800976276397705	3.800984144210816	1.9158936738967896	1.9159023761749268	4.012377738952637	4.012377738952637	2.7034687995910645	2.7036776542663574	27.22823715209961	25.928878784179688	259	0	259	598	598	1245	5	647	598	0	598	1	1	1	0	0	2	1	1	1	1.0	1.0	1.0	26.0	1
