fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	line	aoi	char_index_in_line	original_fixation_index	is_fixation_adjusted	reader_id	text_id	word_index_in_text	sent_index_in_text	char_index_in_text	word	character	text_id_numeric	text_domain_numeric	reader_discipline_numeric	level_of_studies_numeric	expert_reading_label_numeric	expert_reading_label	word_with_punct	word_index_in_sent	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_clause_end	is_sent_end	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base	FFD	SFD	FD	FPRT	FRT	TFT	TFC	RRT	RPD_inc	RPD_exc	RBRT	Fix	FPF	RR	FPReg	TRC_out	TRC_in	LP	SL_in	SL_out	mean_acc_tq	mean_acc_bq	gender_numeric	age	discipline_level_of_studies_numeric
1	biology	12	1	0	0	1	1	0	87	52.0	33	22	1	3	3	3	False	22	b5	1	1	3	Ein	n	5	0	1	0	0	non-expert_reading	Ein	1	3	0.0	0	0	0	0	1	0	0	0	0	0	0	0	0	ART	Ein	3.0	art	eine	4.0	ein	1.0	562.600761425	562.682512215	17543.4333976	562.682512215	0.428085856899	1914.22304027	1063.64884892	11022.7206128	11717.9941609	859102.219201	1783188.21223	290087.985677	383818.354609	242134.778979	287624.465963	14903.9783425	3644.7281691	2977.8869754	0.0101295569273	0.0268804790931	4999.44503476	0.428085856899	5604.89138521	31.2502675537	18164.9029029	0.856171713799	19209.9723014	41.9524139761	4.330704212188721	4.330705165863037	4.394435882568359	4.39443302154541	14.961180686950684	14.720582008361816	17.72676658630371	17.567636489868164	0.7629249095916748	0.3932824730873108	87	0	87	205	205	447	3	242	205	0	205	1	1	1	0	0	1	3	1	1	0.3333333333333333	0.6666666666666666	0.0	20.0	2
2	biology	12	1	0	0	1	1	0	118	13.0	52	22	1	3	3	4	False	22	b5	1	1	3	Ein	n	5	0	1	0	0	non-expert_reading	Ein	1	3	0.0	0	0	0	0	1	0	0	0	0	0	0	0	0	ART	Ein	3.0	art	eine	4.0	ein	1.0	562.600761425	562.682512215	17543.4333976	562.682512215	0.428085856899	1914.22304027	1063.64884892	11022.7206128	11717.9941609	859102.219201	1783188.21223	290087.985677	383818.354609	242134.778979	287624.465963	14903.9783425	3644.7281691	2977.8869754	0.0101295569273	0.0268804790931	4999.44503476	0.428085856899	5604.89138521	31.2502675537	18164.9029029	0.856171713799	19209.9723014	41.9524139761	4.330704212188721	4.330705165863037	4.394435882568359	4.39443302154541	14.961180686950684	14.720582008361816	17.72676658630371	17.567636489868164	0.7629249095916748	0.3932824730873108	87	0	87	205	205	447	3	242	205	0	205	1	1	1	0	0	1	3	1	1	0.3333333333333333	0.6666666666666666	0.0	20.0	2
3	biology	12	1	0	0	1	1	0	98	23.0	13	22	1	4	4	5	False	22	b5	2	1	4	Prion	P	5	0	1	0	0	non-expert_reading	Prion	2	5	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0	NN	Prion	5.0	nn	Prion	5.0	pri-on	2.0	0.04087539498	0.04087539498	0.04087539498	41.1042971919	18.8357777036	0.504273719775	0.0775921600881	3574.03008594	12975.2823226	1309542.43372	3018939.37448	260640.500926	472893.175455	228289.669569	327622.668002	10343.3797233	3039.31451897	422.422681881	8.4866e-05	0.0935278122	3.84228712812	2.5685151414	3.92403791808	4.70894442589	3.91586283908	2.9966009983	4.10388965599	6.84937371039	16.24089241027832	16.240894317626953	17.182735443115234	17.182716369628906	15.457207679748535	15.4832124710083	16.413272857666016	16.36849594116211	5.96798586845398	0.0024374081622227	98	0	98	156	156	1732	8	1576	156	0	156	1	1	1	0	1	2	1	1	1	0.3333333333333333	0.6666666666666666	0.0	20.0	2
4	biology	12	1	0	0	1	1	0	58	39.0	23	22	1	4	4	6	False	22	b5	2	1	4	Prion	P	5	0	1	0	0	non-expert_reading	Prion	2	5	0.0	0	0	0	0	0	0	0	0	1	0	0	0	0	NN	Prion	5.0	nn	Prion	5.0	pri-on	2.0	0.04087539498	0.04087539498	0.04087539498	41.1042971919	18.8357777036	0.504273719775	0.0775921600881	3574.03008594	12975.2823226	1309542.43372	3018939.37448	260640.500926	472893.175455	228289.669569	327622.668002	10343.3797233	3039.31451897	422.422681881	8.4866e-05	0.0935278122	3.84228712812	2.5685151414	3.92403791808	4.70894442589	3.91586283908	2.9966009983	4.10388965599	6.84937371039	16.24089241027832	16.240894317626953	17.182735443115234	17.182716369628906	15.457207679748535	15.4832124710083	16.413272857666016	16.36849594116211	5.96798586845398	0.0024374081622227	98	0	98	156	156	1732	8	1576	156	0	156	1	1	1	0	1	2	1	1	1	0.3333333333333333	0.6666666666666666	0.0	20.0	2
5	biology	12	1	0	0	1	1	0	174	23.0	39	22	1	11	11	7	False	22	b5	3	1	11	ist	t	5	0	1	0	0	non-expert_reading	ist	3	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	VAFIN	ist	3.0	vafin	sein	4.0	ist	1.0	6193.1128442	6201.98280491	17044.4184006	6201.98280491	0.428085856899	5647.61352462	10628.2947571	6392.98535058	321.920564388	917956.027182	2251465.76597	202181.475685	311508.232091	153618.244592	108375.49979	37971.7622471	6331.86028492	6216.50992029	0.0707295422332	0.285080866351	0.0	0.0	174.505236248	21.8323787019	0.0	0.0	350.048707529	42.380499833	6.44337797164917	6.443382740020752	6.957661151885986	6.957632064819336	7.964144706726074	7.987232208251953	8.311525344848633	8.30367374420166	1.2362616062164309	0.0023669579531997	174	174	174	174	174	295	2	121	174	0	174	1	1	1	0	0	0	3	1	1	0.3333333333333333	0.6666666666666666	0.0	20.0	2
6	biology	12	1	0	0	1	1	0	301	10.0	23	22	1	14	14	8	False	22	b5	4	1	14	ein	n	5	0	1	0	0	non-expert_reading	ein	4	3	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	ein	3.0	art	eine	4.0	ein	1.0	4621.55200817	4999.44503476	17543.4333976	4999.44503476	0.428085856899	5809.23325181	8404.82933604	11022.7206128	11717.9941609	1614569.79583	3344143.78548	401662.305848	493686.589782	324158.412201	289382.186491	45007.5949345	21503.4825387	20569.6023896	0.0272545875843	0.196343258894	0.0	0.0	1145.39396797	31.6783534106	13165.4578681	0.428085856899	22077.4630101	57.7915906814	2.0143790245056152	2.0143775939941406	1.823161482810974	1.8231544494628904	7.493062973022461	7.495980262756348	8.101747512817383	8.06482219696045	0.0085483351722359	0.0072375256568193	301	301	301	301	301	649	3	348	301	0	301	1	1	1	0	0	0	3	1	1	0.3333333333333333	0.6666666666666666	0.0	20.0	2
7	biology	12	1	0	0	1	1	0	156	18.0	10	22	1	15	15	9	False	22	b5	5	1	15	infektiöses	i	5	0	1	0	0	non-expert_reading	infektiöses	5	11	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0	ADJA	infektiöses	11.0	adja	infektiös	9.0	in-fek-ti-ö-ses	5.0	0.0	0.0	0.743932188635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.874712944030762	14.874727249145508	7.3292717933654785	7.32931661605835	9.1038179397583	9.056809425354004	5.927681922912598	5.9039483070373535	0.0236123024596963	0.0006028991720086	156	0	156	1369	1369	4074	18	2705	1369	0	1369	1	1	1	0	1	2	1	1	1	0.3333333333333333	0.6666666666666666	0.0	20.0	2
8	biology	12	1	0	0	1	1	0	227	17.0	18	22	1	16	16	10	False	22	b5	5	1	16	infektiöses	n	5	0	1	0	0	non-expert_reading	infektiöses	5	11	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0	ADJA	infektiöses	11.0	adja	infektiös	9.0	in-fek-ti-ö-ses	5.0	0.0	0.0	0.743932188635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.874712944030762	14.874727249145508	7.3292717933654785	7.32931661605835	9.1038179397583	9.056809425354004	5.927681922912598	5.9039483070373535	0.0236123024596963	0.0006028991720086	156	0	156	1369	1369	4074	18	2705	1369	0	1369	1	1	1	0	1	2	1	1	1	0.3333333333333333	0.6666666666666666	0.0	20.0	2
9	biology	12	1	0	0	1	1	0	220	25.0	17	22	1	18	18	11	False	22	b5	5	1	18	infektiöses	e	5	0	1	0	0	non-expert_reading	infektiöses	5	11	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0	ADJA	infektiöses	11.0	adja	infektiös	9.0	in-fek-ti-ö-ses	5.0	0.0	0.0	0.743932188635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.874712944030762	14.874727249145508	7.3292717933654785	7.32931661605835	9.1038179397583	9.056809425354004	5.927681922912598	5.9039483070373535	0.0236123024596963	0.0006028991720086	156	0	156	1369	1369	4074	18	2705	1369	0	1369	1	1	1	0	1	2	1	1	1	0.3333333333333333	0.6666666666666666	0.0	20.0	2
10	biology	12	1	0	0	1	1	0	109	23.0	25	22	1	16	16	12	False	22	b5	5	1	16	infektiöses	n	5	0	1	0	0	non-expert_reading	infektiöses	5	11	0.0	0	0	0	0	0	0	0	0	0	1	0	0	0	ADJA	infektiöses	11.0	adja	infektiös	9.0	in-fek-ti-ö-ses	5.0	0.0	0.0	0.743932188635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.874712944030762	14.874727249145508	7.3292717933654785	7.32931661605835	9.1038179397583	9.056809425354004	5.927681922912598	5.9039483070373535	0.0236123024596963	0.0006028991720086	156	0	156	1369	1369	4074	18	2705	1369	0	1369	1	1	1	0	1	2	1	1	1	0.3333333333333333	0.6666666666666666	0.0	20.0	2
