id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
104	1	physik	3	0	1	0	0	0	1	313	34	.	104	3	104	p0	107.8	73.6
104	2	physik	3	0	1	0	0	0	1	193	32	34	104	11	104	p0	243.1	43.6
104	3	physik	3	0	1	0	0	0	1	168	25	32	104	19	104	p0	365.4	42.7
104	4	physik	3	0	1	0	0	0	1	198	22	25	104	24	104	p0	468.9	39.6
104	5	physik	3	0	1	0	0	0	1	204	37	22	104	30	104	p0	563.0	37.8
104	6	physik	3	0	1	0	0	0	1	297	40	37	104	43	104	p0	758.3	40.8
104	7	physik	3	0	1	0	0	0	1	356	16	40	104	55	104	p0	940.5	37.6
104	8	physik	3	0	1	0	0	0	1	320	13	16	104	58	104	p0	989.9	39.7
104	9	physik	3	0	1	0	0	0	1	176	40	13	104	56	104	p0	957.6	40.2
104	10	physik	3	0	1	0	0	0	1	237	38	40	104	67	104	p0	1117.6	38.4
104	11	physik	3	0	1	0	0	0	1	320	23	38	104	76	104	p0	1285.5	47.7
104	12	physik	3	0	1	0	0	0	1	181	34	23	104	82	104	p0	1375.6	48.3
104	13	physik	3	0	1	0	0	0	1	294	17	34	104	88	104	p0	1478.6	45.6
104	14	physik	3	0	1	0	0	0	1	222	101	17	104	92	104	p0	1527.9	49.3
104	15	physik	3	0	1	0	0	0	1	192	41	101	104	.	104	p0	454.3	8.1
104	16	physik	3	0	1	0	0	0	1	198	19	41	104	10	104	p0	226.1	31.7
104	17	physik	3	0	1	0	0	0	1	159	38	19	104	8	104	p0	197.4	36.3
104	18	physik	3	0	1	0	0	0	1	184	23	38	104	.	104	p0	343.4	20.3
104	19	physik	3	0	1	0	0	0	1	165	22	23	104	.	104	p0	477.4	15.5
104	20	physik	3	0	1	0	0	0	1	222	38	22	104	.	104	p0	565.3	17.6
104	21	physik	3	0	1	0	0	0	1	196	12	38	104	43	104	p0	755.0	23.4
104	22	physik	3	0	1	0	0	0	1	109	42	12	104	41	104	p0	728.1	22.1
104	23	physik	3	0	1	0	0	0	1	270	14	42	104	.	104	p0	964.2	20.1
104	24	physik	3	0	1	0	0	0	1	61	51	14	104	55	104	p0	936.7	21.6
104	25	physik	3	0	1	0	0	0	1	208	45	51	104	.	104	p0	1266.5	14.9
104	26	physik	3	0	1	0	0	0	1	134	113	45	104	93	104	p0	1546.9	46.4
104	27	physik	3	0	1	0	0	0	1	288	31	113	104	100	104	p0	119.0	118.5
104	28	physik	3	0	1	0	0	0	1	186	24	31	104	109	104	p0	279.6	103.7
104	29	physik	3	0	1	0	0	0	1	220	25	24	104	118	104	p0	421.1	103.6
104	30	physik	3	0	1	0	0	0	1	241	12	25	104	124	104	p0	522.4	109.5
104	31	physik	3	0	1	0	0	0	1	202	61	12	104	122	104	p0	499.7	108.2
104	32	physik	3	0	1	0	0	0	1	211	24	61	104	103	104	p0	167.8	109.3
104	33	physik	3	0	1	0	0	0	1	149	102	24	104	108	104	p0	259.9	105.3
104	34	physik	3	0	1	0	0	0	1	235	17	102	104	115	104	p0	375.6	109.1
104	35	physik	3	0	1	0	0	0	1	310	13	17	104	112	104	p0	333.8	104.9
104	36	physik	3	0	1	0	0	0	1	181	97	13	104	110	104	p0	309.0	122.7
104	37	physik	3	0	1	0	0	0	1	206	25	97	104	12	104	p0	255.9	59.0
104	38	physik	3	0	1	0	0	0	1	169	22	25	104	20	104	p0	384.6	42.2
