id	fixation_index	text_domain	trial	acc_bq_1	acc_bq_2	acc_bq_3	acc_tq_1	acc_tq_2	acc_tq_3	fixation_duration	next_saccade_duration	previous_saccade_duration	version	aoi	reader_id	item_id	fixation_position_x	fixation_position_y
18	1	bio	9	0	1	1	1	1	1	177	25	.	18	1	18	b0	84.0	55.5
18	2	bio	9	0	1	1	1	1	1	206	38	25	18	8	18	b0	207.6	42.7
18	3	bio	9	0	1	1	1	1	1	178	20	38	18	15	18	b0	314.1	42.5
18	4	bio	9	0	1	1	1	1	1	169	42	20	18	11	18	b0	259.3	43.9
18	5	bio	9	0	1	1	1	1	1	265	20	42	18	23	18	b0	453.5	41.4
18	6	bio	9	0	1	1	1	1	1	285	21	20	18	29	18	b0	528.8	41.1
18	7	bio	9	0	1	1	1	1	1	203	28	21	18	33	18	b0	594.5	44.4
18	8	bio	9	0	1	1	1	1	1	219	14	28	18	39	18	b0	673.6	38.9
18	9	bio	9	0	1	1	1	1	1	226	22	14	18	42	18	b0	718.1	38.8
18	10	bio	9	0	1	1	1	1	1	350	17	22	18	37	18	b0	643.0	37.5
18	11	bio	9	0	1	1	1	1	1	187	30	17	18	41	18	b0	699.3	37.6
18	12	bio	9	0	1	1	1	1	1	515	19	30	18	50	18	b0	822.4	31.6
18	13	bio	9	0	1	1	1	1	1	182	23	19	18	54	18	b0	878.1	39.2
18	14	bio	9	0	1	1	1	1	1	303	30	23	18	58	18	b0	958.6	44.8
18	15	bio	9	0	1	1	1	1	1	32	62	30	18	64	18	b0	1035.8	47.4
18	16	bio	9	0	1	1	1	1	1	394	18	62	18	28	18	b0	520.7	34.5
18	17	bio	9	0	1	1	1	1	1	244	29	18	18	33	18	b0	591.1	33.6
18	18	bio	9	0	1	1	1	1	1	253	24	29	18	27	18	b0	506.7	31.4
18	19	bio	9	0	1	1	1	1	1	234	22	24	18	34	18	b0	610.4	30.9
18	20	bio	9	0	1	1	1	1	1	298	46	22	18	40	18	b0	685.5	34.0
18	21	bio	9	0	1	1	1	1	1	156	37	46	18	51	18	b0	836.5	27.9
18	22	bio	9	0	1	1	1	1	1	325	38	37	18	40	18	b0	690.9	31.5
18	23	bio	9	0	1	1	1	1	1	228	37	38	18	50	18	b0	830.8	29.8
18	24	bio	9	0	1	1	1	1	1	190	41	37	18	59	18	b0	963.3	35.0
